"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"Réglementaire";"type d'évaluation";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité";"Latitude";"Longitude"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZRE01";"ZR BRETAGNE";"FR19033";"Vannes UTA";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.855520393811565";"µg-m3";"98.0";"99.0";"97.0";"R";"1";"47.64892";"-2.76399"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZRE01";"ZR BRETAGNE";"FR19037";"Lorient Normandie";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.12534270245371";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"47.758947";"-3.36938"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZAG01";"ZAG RENNES";"FR19039";"Rennes Thabor";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.20870121561101";"µg-m3";"89.0";"100.0";"89.0";"R";"1";"48.11521";"-1.673088"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZRE01";"ZR BRETAGNE";"FR19053";"Quimper Zola";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"12.64702734147761";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"47.986606";"-4.097658"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR BREIZH";"FR53ZRE01";"ZR BRETAGNE";"FR19082";"StMalo Rocabey";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.24448476052256";"µg-m3";"95.0";"100.0";"94.0";"R";"1";"48.65306";"-2.00268"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20013";"A7 SUD LYONNAIS";"Périurbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"22.0";"22.063065504241344";"µg-m3";"97.0";"100.0";"97.0";"R";"1";"45.720024";"4.818156"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20017";"GERLAND";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"16.0";"15.839921405455414";"µg-m3";;;;"R";"1";"45.73529";"4.829794"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20029";"FEYZIN STADE";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures indicatives";"Moy. annuelle";"18.0";"18.11255654725516";"µg-m3";;;;"R";"1";"45.6639";"4.8459"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20047";"COTIERE AIN";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"13.0";"13.12728242826653";"µg-m3";;;;"R";"1";"45.823223";"4.953958"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20048";"SAINT EXUPERY";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"14.0";"14.003969300875417";"µg-m3";;;;"R";"1";"45.7533";"5.0722"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20062";"LYON Centre";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.012872580453635";"µg-m3";"96.0";"100.0";"96.0";"R";"1";"45.757732";"4.854214"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20069";"Lyon Périphérique";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"21.0";"21.442088091353973";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"45.77482";"4.898572"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20070";"LYON TRAFIC JAURES";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.112548695549508";"µg-m3";"97.0";"100.0";"97.0";"R";"1";"45.7496944";"4.84438888888888"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR20077";"Villefranche Centre ";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.877414903403832";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"45.990112";"4.715566"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAR02";"ZAR CAEN";"FR21001";"Caen Chemin-Vert";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.933745846224324";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"49.19222";"-0.391111"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAR02";"ZAR CAEN";"FR21019";"IFS Caen sud";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.627622458410366";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"49.15167";"-0.352778"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21031";"Alençon Météo-France";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"11.960132662397058";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"48.445553";"0.110833"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21038";"Cherbourg Hotel de Ville";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.138880000000023";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"49.64225";"-1.624361"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21039";"Cherbourg PMF";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.868262653898755";"µg-m3";"9.0";"98.0";"8.0";"N";"-1";"49.6338888888888";"-1.62472222221668"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21040";"Saint-Lô Eglise";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.978093204371275";"µg-m3";"91.0";"100.0";"91.0";"R";"1";"49.11639";"-1.084722"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR21050";"La Coulonche MERA";"Rurale nationale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"10.0";"9.984199679413825";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"48.645";"-0.458333"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAR02";"ZAR CAEN";"FR21101";"Caen Montalivet";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"12.694642857142862";"µg-m3";"88.0";"2.0";"2.0";"N";"-1";"49.1798333190825";"-0.329750000088734"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR22009";"Ecole de Carling(9)";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.551537472231923";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"49.165726";"6.716886"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO GRAND EST";"FR44ZRE01";"ZR GRAND-EST";"FR22054";"Station de FORBACH";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.067670915411341";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"49.18742";"6.910867"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23003";"LA MEGRETAIS";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.11248602310849";"µg-m3";"99.0";"93.0";"92.0";"R";"1";"47.322705";"-2.039243"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23068";"FROSSAY";"Rurale près des villes";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"12.791244239631366";"µg-m3";"98.0";"93.0";"92.0";"R";"1";"47.247353";"-1.936522"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23070";"S ETIENNE DE MONTLUC";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"11.979095183631964";"µg-m3";"96.0";"93.0";"90.0";"R";"1";"47.283127";"-1.783082"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23078";"SAINT EXUPERY";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.186549633745901";"µg-m3";"98.0";"93.0";"90.0";"R";"1";"47.055828";"-0.883576"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23107";"LA CHAUVINIERE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"14.63652085452698";"µg-m3";"100.0";"11.0";"11.0";"N";"-1";"47.252777";"-1.573333"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23110";"LEON BLUM";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.861521363299568";"µg-m3";"99.0";"93.0";"92.0";"R";"1";"47.264109";"-2.250153"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23120";"BEAUX ARTS";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.752701494443679";"µg-m3";"96.0";"93.0";"89.0";"R";"1";"47.468498";"-0.555925"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR03";"ZAR LAVAL";"FR23123";"MAZAGRAN";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.347574857708429";"µg-m3";"99.0";"93.0";"92.0";"R";"1";"48.069299";"-0.768129"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23124";"LA TARDIERE";"Rurale nationale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"11.773688736027522";"µg-m3";"100.0";"93.0";"93.0";"R";"1";"46.656625";"-0.743381"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23152";"DELACROIX";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.175338087042018";"µg-m3";"100.0";"93.0";"93.0";"R";"1";"46.660649";"-1.43686"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZRE01";"ZR PAYS-DE-LA-LOIRE";"FR23177";"SAINT-DENIS D'ANJOU";"Rurale régionale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"12.302327872890734";"µg-m3";"99.0";"93.0";"93.0";"R";"1";"47.788334";"-0.444756"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23178";"PARSCAU DU PLESSIS";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"12.143404522613013";"µg-m3";"99.0";"92.0";"91.0";"R";"1";"47.318894";"-2.066876"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR02";"ZAR LE-MANS";"FR23182";"SOURCES";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"12.476126181416474";"µg-m3";"100.0";"93.0";"93.0";"R";"1";"47.971144";"0.221356"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23188";"CIM BOUTEILLERIE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.00060975609756";"µg-m3";"98.0";"93.0";"92.0";"R";"1";"47.222188";"-1.537432"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23238";"LEVOYER";"Urbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.054276015145632";"µg-m3";"94.0";"93.0";"87.0";"R";"1";"47.194158";"-1.581689"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23239";"LA CHABOSSIERE";"Urbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.267928483353872";"µg-m3";"99.0";"93.0";"93.0";"R";"1";"47.185938";"-1.591504"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAR01";"ZAR ANGERS-LOIRE";"FR23242";"BD DU ROI RENE";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.829921259842498";"µg-m3";"98.0";"93.0";"91.0";"R";"1";"47.466992";"-0.554686"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23249";"LA CAME";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.140110429447825";"µg-m3";"100.0";"93.0";"93.0";"R";"1";"47.321129";"-2.127344"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"AIR PAYS DE LA LOIRE";"FR52ZAG01";"ZAG NANTES-SAINT-NAZAIRE";"FR23251";"FRERES GONCOURT";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"20.0";"20.411903229957467";"µg-m3";"95.0";"93.0";"89.0";"R";"1";"47.233557";"-1.564811"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24009";"CANNES BROUSSAILLES";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.100412323903303";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"43.558389";"7.005919"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24018";"MANOSQUE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"12.93029831387808";"µg-m3";"99.0";"45.0";"44.0";"N";"-1";"43.835784";"5.786131"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24021";"PEILLON";"Périurbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.157333640340816";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"43.786583";"7.373283"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24033";"GAP COMMANDERIE";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.751499581789963";"µg-m3";"96.0";"100.0";"96.0";"R";"1";"44.555193";"6.073015"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24035";"NICE PROMENADE";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"24.0";"24.04786646291288";"µg-m3";"98.0";"99.0";"97.0";"R";"1";"43.689291";"7.242074"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZAG02";"ZAG NICE";"FR24036";"NICE ARSON";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.564465841357118";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"43.702075";"7.286256"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24038";"GAP JEAN JAURES";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.177081867229564";"µg-m3";"97.0";"100.0";"97.0";"R";"1";"44.548647";"6.067237"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO SUD";"FR93ZRE02";"ZR PROVENCE-ALPES-COTE-D-AZUR";"FR24039";"Obs Haute-Provence";"Rurale près des villes";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"8.0";"7.771065054692034";"µg-m3";"99.0";"100.0";"99.0";"R";"1";"43.933476";"5.711809"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25035";"Gd Couronne Mairie";"Urbaine";"PM10";"Industrielle";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"16.230013393400643";"µg-m3";"94.0";"100.0";"94.0";"R";"1";"49.358215";"1.007853"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25036";"Espace du Palais";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"16.0";"15.877015031364648";"µg-m3";"97.0";"100.0";"96.0";"R";"1";"49.442358";"1.093789"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25039";"Evreux Centre";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.527670512966958";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"49.02134";"1.148319"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25043";"Centre Hospitalier";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.435487567319793";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"49.4005";"1.099042"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25048";"Petit Quevilly";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.090724175958858";"µg-m3";"93.0";"100.0";"93.0";"R";"1";"49.42815";"1.058025"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25049";"Base loisirs Poses";"Rurale près des villes";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.16667837078652";"µg-m3";"99.0";"99.0";"98.0";"R";"1";"49.30487";"1.214367"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25051";"Dieppe prox-auto";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"17.067545443601798";"µg-m3";"96.0";"99.0";"95.0";"R";"1";"49.918007";"1.073972"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25053";"Rouen Proxi Quai de Paris";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"18.0";"17.856276463262816";"µg-m3";"93.0";"98.0";"92.0";"R";"1";"49.436699";"1.098838"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZAG01";"ZAG ROUEN";"FR25054";"Petit-Quevilly Sud 3";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"19.0";"18.896306033916066";"µg-m3";"87.0";"100.0";"87.0";"R";"1";"49.4341639";"1.067052778"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO NORMANDIE";"FR28ZRE02";"ZR NORMANDIE";"FR25055";"Dieppe Golf";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.303325993742039";"µg-m3";"100.0";"99.0";"99.0";"R";"1";"49.920492";"1.047892"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZAR02";"ZAR DIJON";"FR26005";"Dijon Péjoces";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"14.40138546436532";"µg-m3";"97.0";"100.0";"97.0";"R";"1";"47.307368";"5.065881"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26012";"Morvan";"Rurale nationale";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"9.0";"8.873061900816603";"µg-m3";"96.0";"100.0";"96.0";"R";"1";"47.274762";"4.099476"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZAR02";"ZAR DIJON";"FR26014";"Dijon Trémouille";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"13.300116292592179";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"47.325744";"5.041056"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26016";"Sens";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"14.0";"13.995165810369008";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"48.200436";"3.2773"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26017";"Nevers";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"12.0";"12.40101749171146";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"46.996828";"3.171092"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZRE01";"ZR BOURGOGNE-FRANCHE-COMTE";"FR26019";"Auxerre";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"13.0";"12.560148486579134";"µg-m3";"100.0";"100.0";"100.0";"R";"1";"47.800575";"3.576189"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO BOURGOGNE-FRANCHE-COMTE";"FR27ZAR02";"ZAR DIJON";"FR26094";"Dijon Ardennes";"Urbaine";"PM10";"Trafic";"Oui";"mesures fixes";"Moy. annuelle";"15.0";"15.41546102606052";"µg-m3";"98.0";"100.0";"98.0";"R";"1";"47.351367";"5.070706"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR02";"ZAR VALLEE-DU-RHONE";"FR27002";"ROUSSILLON";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"12.0";"12.491849637889427";"µg-m3";;;;"R";"1";"45.36782";"4.805147"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAG01";"ZAG LYON";"FR27007";"Bourgoin-Jallieu";"Urbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"14.0";"13.55745970046873";"µg-m3";;;;"R";"1";"45.60822";"5.270872"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO AUVERGNE-RHÔNE-ALPES";"FR84ZAR02";"ZAR VALLEE-DU-RHONE";"FR27011";"A7 Salaise Ouest";"Périurbaine";"PM10";"Trafic";"Oui";"mesures indicatives";"Moy. annuelle";"15.0";"15.100315641805002";"µg-m3";;;;"R";"1";"45.344078";"4.807481"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAR04";"ZAR ARRAS";"FR28022";"St-Laurent-Blangy";"Périurbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.534006857702657";"µg-m3";"93.0";"100.0";"93.0";"R";"1";"50.30886";"2.807369"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG01";"ZAG BLDV";"FR28028";"Bethune Stade";"Urbaine";"PM10";"Fond";"Oui";"mesures fixes";"Moy. annuelle";"17.0";"16.93560987593668";"µg-m3";"95.0";"98.0";"93.0";"R";"1";"50.535385";"2.635692"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG01";"ZAG BLDV";"FR28033";"Noeux-les-Mines";"Périurbaine";"PM10";"Fond";"Oui";"mesures indicatives";"Moy. annuelle";"20.0";"19.53268648499863";"µg-m3";;;;"R";"1";"50.48972";"2.66642"
"2025/01/01 00:00:00";"2025/12/31 23:59:59";"ATMO HAUTS DE FRANCE";"FR32ZAG01";"ZAG BLDV";"FR28115";"Lens Varsovie";"Urbaine";"PM10";"Trafic";"Oui";"mesures indicatives";"Moy. annuelle";"6.0";"6.294920634920637";"µg-m3";;;;"N";"-1";"50.428604";"2.836111"
